Date,ic_h1,ic_h5,ic_h20
2020-11-18,0.0663265306122449,0.06815803244374673,0.0460273853130996
2020-11-19,0.06327402755974185,0.06737310308738881,0.043781615210186635
2020-11-20,0.06333943833943834,0.06737310308738881,0.043716204430490145
2020-11-23,0.06318681318681318,0.06861590790162218,0.04437031222745509
2020-11-24,0.06349206349206349,0.06883394383394384,0.047401011686725975
2020-11-25,0.06253270538984824,0.06704604918890633,0.04598377812663527
2020-11-27,0.06253270538984826,0.06578144078144078,0.04716117216117216
2020-11-30,0.06331763474620618,0.0641679748822606,0.04774986917844061
2020-12-01,0.06368829583115297,0.06678440607012034,0.046790511076225366
2020-12-02,0.06161695447409733,0.0673076923076923,0.04735740450026164
2020-12-03,0.06054857840572127,0.06820163963021106,0.046921332635618346
2020-12-04,0.05913134484563056,0.06711145996860282,0.04838217338217338
2020-12-07,0.06166056166056166,0.06826705040990755,0.05014826443397872
2020-12-08,0.06157334728763301,0.06735129949415664,0.048425780568637715
2020-12-09,0.06259811616954475,0.06571603000174428,0.048055119483690914
2020-12-10,0.061333507762079194,0.06604308390022676,0.047510029652886795
2020-12-11,0.06179138321995465,0.06277254491540206,0.04631083202511774
2020-12-14,0.06085382871097157,0.06235827664399093,0.046158206872492585
2020-12-15,0.06033054247339961,0.06427699284842142,0.04618001046572476
2020-12-16,0.060461364032792606,0.06599947671376243,0.0438034188034188
2020-12-17,0.056994592708878425,0.06547619047619048,0.04314931100645387
2020-12-18,0.05692918192918193,0.0663265306122449,0.043999651142508284
2020-12-21,0.059109541252398395,0.06737310308738881,0.04384702598988314
2020-12-22,0.060352346066631785,0.0664573521716379,0.045286063143206004
2020-12-23,0.05908773765916623,0.06665358451072737,0.04598377812663527
2020-12-24,0.060047095761381473,0.06613029827315542,0.046964939822082684
2020-12-28,0.061006453863596724,0.06719867434153148,0.0427568463282749
2020-12-29,0.05989447060875633,0.06857230071515787,0.04469736612593756
2020-12-30,0.060395953253096116,0.06793999651142509,0.044261294261294264
2020-12-31,0.060308738880167446,0.06763474620617478,0.04692133263561835
2021-01-04,0.06146432932147218,0.06765654979940694,0.0463980463980464
2021-01-05,0.06261991976277691,0.06608669108669109,0.045002616431187865
2021-01-06,0.061834990406418974,0.06667538810395954,0.04709576138147567
2021-01-07,0.061747776033490326,0.06770015698587127,0.0468341182626897
2021-01-08,0.061486132914704346,0.06497470783185068,0.04931972789115647
2021-01-11,0.06009070294784581,0.06392813535670679,0.04742281527995814
2021-01-12,0.06100645386359673,0.06506192220477934,0.04504622361765219
2021-01-13,0.061573347287633,0.06480027908599337,0.047030350601779174
2021-01-14,0.05952380952380953,0.06602128030699458,0.048360369788941225
2021-01-15,0.05849904064189779,0.06639194139194139,0.04905808477237049
2021-01-19,0.05934938077795222,0.06748212105354962,0.04794610151753009
2021-01-20,0.05902232687946974,0.06325222396650967,0.04611459968602826
2021-01-21,0.06017791732077446,0.06390633176347463,0.04949415663701378
2021-01-22,0.05991627420198849,0.06377551020408163,0.04901447758590616
2021-01-25,0.061224489795918366,0.06619570905285191,0.04860020931449503
2021-01-26,0.056994592708878425,0.06547619047619048,0.04927612070469214
2021-01-27,0.056776556776556776,0.06351386708529565,0.0441740798883656
2021-01-28,0.056623931623931624,0.06711145996860282,0.04650706436420723
2021-01-29,0.058477237048665615,0.06506192220477934,0.04818594104308391
2021-02-01,0.05832461189604046,0.0648438862724577,0.043759811616954476
2021-02-02,0.056885574742717604,0.06246729461015175,0.04297488226059656
2021-02-03,0.06076661433804291,0.061115471829757545,0.03782923425780568
2021-02-04,0.058891505320076754,0.06362288505145648,0.036717251002965294
2021-02-05,0.05985086342229199,0.06384092098377812,0.036542822257107976
2021-02-08,0.0575614861329147,0.06242368742368742,0.036106750392464686
2021-02-09,0.0572562358276644,0.05921855921855921,0.03634658991801849
2021-02-10,0.060243328100470964,0.05825920111634397,0.037742019884877034
2021-02-11,0.06019972091400663,0.06054857840572126,0.03532182103610675
2021-02-12,0.05882609454038026,0.05889150532007675,0.0366518402232688
2021-02-16,0.055075876504447945,0.05791034362462934,0.035845107273678706
2021-02-17,0.05381126809698238,0.057234432234432225,0.03506017791732078
2021-02-18,0.05566457352171638,0.052066980638409206,0.030895691609977332
2021-02-19,0.054007500436071866,0.053593232164660734,0.03144078144078145
2021-02-22,0.05232862375719519,0.05535932321646607,0.031135531135531143
2021-02-23,0.05084597941740799,0.052306820163963014,0.026534972963544394
2021-02-24,0.04626722483865341,0.049733996162567594,0.02712366998081284
2021-02-25,0.04618001046572476,0.047444618873190306,0.032312925170068035
2021-02-26,0.04831676260247689,0.04504622361765218,0.03643380429094715
2021-03-01,0.045874760160474454,0.04295307866736438,0.03381737310308739
2021-03-02,0.043694400837257986,0.04029304029304029,0.035256410256410256
2021-03-03,0.042953078667364385,0.04347636490493633,0.036390197104482824
2021-03-04,0.04157945229373801,0.04221175649747078,0.033032443746729465
2021-03-05,0.04140502354788069,0.0409689516832374,0.034427873713588006
2021-03-08,0.036019536019536016,0.042037327751613465,0.030132565846851568
2021-03-09,0.04020582592011163,0.037262340833769406,0.03255276469562184
2021-03-10,0.03791644863073435,0.03774201988487702,0.0340572126286412
2021-03-11,0.037109715681144254,0.035256410256410256,0.038396127681841974
2021-03-12,0.03756759113901971,0.03556166056166056,0.03909384266527124
2021-03-15,0.03298883656026513,0.03327228327228327,0.034602302459445324
2021-03-16,0.033860980289551715,0.028257456828885398,0.036455607884179314
2021-03-17,0.031615210186638765,0.03122274550845979,0.031222745508459795
2021-03-18,0.03154979940694227,0.03717512646084075,0.029805511948369095
2021-03-19,0.02908599337170766,0.04007500436071865,0.03257456828885401
2021-03-22,0.024071166928309785,0.0375675911390197,0.02801761730333159
2021-03-23,0.027559741845456134,0.03883219954648526,0.02860631432060004
2021-03-24,0.03311965811965812,0.038199895342752484,0.029761904761904764
2021-03-25,0.035910518053375196,0.033315890458747596,0.03172422815279958
2021-03-26,0.0343624629338915,0.03440607012035583,0.031397174254317116
2021-03-29,0.03492935635792778,0.03072126286412,0.037371358799930234
2021-03-30,0.03431885574742717,0.03340310483167626,0.03870137798709227
2021-03-31,0.029151404151404152,0.03410081981510552,0.044413919413919416
2021-04-01,0.030394208965637538,0.038679574393860106,0.041383219954648526
2021-04-05,0.02651316937031223,0.04051107622536194,0.03922466422466423
2021-04-06,0.02888976103261818,0.036041339612768175,0.04177568463282749
2021-04-07,0.030067155067155064,0.03702250130821559,0.04227716727716728
2021-04-08,0.035474446188731905,0.032945229373800795,0.0431275074132217
2021-04-09,0.03782923425780568,0.0322039072039072,0.042407988836560266
2021-04-12,0.03416623059480202,0.03508198151055293,0.04622361765218909
2021-04-13,0.03373015873015873,0.032116692830978545,0.04314931100645387
2021-04-14,0.02993633350776208,0.03161521018663876,0.04044566544566545
2021-04-15,0.028889761032618175,0.03224751439037153,0.03902843188557475
2021-04-16,0.03159340659340659,0.03440607012035583,0.03966073608930752
2021-04-19,0.029064189778475497,0.033490319204604914,0.03763300191871621
2021-04-20,0.028083028083028084,0.03804727019012733,0.04014041514041514
2021-04-21,0.02867172510029653,0.038243502529216815,0.037196930054072916
2021-04-22,0.029914529914529916,0.04349816849816849,0.04070730856445143
2021-04-23,0.02912960055817199,0.040685504971219255,0.041317809174952036
2021-04-26,0.03390458747601605,0.0372623408337694,0.039595325309611025
2021-04-27,0.03473312401883831,0.038570556427699285,0.04188470259898831
2021-04-28,0.039595325309611025,0.03796005581719867,0.0450462236176522
2021-04-29,0.03676085818942962,0.0380690737833595,0.043018489447060874
2021-04-30,0.032988836560265127,0.03787284144427001,0.04055468341182627
2021-05-03,0.03392639106924822,0.04184109541252398,0.04269143554857841
2021-05-04,0.033512122797837086,0.037981859410430835,0.04417407988836561
2021-05-05,0.03357753357753358,0.035474446188731905,0.049232513518227806
2021-05-06,0.033839176696319556,0.033272283272283265,0.04936333507762079
2021-05-07,0.038461538461538464,0.03309785452642595,0.05110762253619397
2021-05-10,0.034776731205302634,0.03122274550845979,0.051827141112855406
2021-05-11,0.03370835513692656,0.03388278388278388,0.0481859410430839
2021-05-12,0.031615210186638765,0.030917495203209484,0.045068027210884355
2021-05-13,0.03076487005058434,0.03373015873015873,0.04101255886970173
2021-05-14,0.0293694400837258,0.0347331240188383,0.04397784754927612
2021-05-17,0.032051282051282055,0.03163701377987092,0.04709576138147567
2021-05-18,0.028911564625850344,0.03401360544217686,0.04672510029652887
2021-05-19,0.030961102389673822,0.03560526774812489,0.04236438165009594
2021-05-20,0.03183324611896041,0.0336865515436944,0.04179748822605966
2021-05-21,0.028737135879993027,0.031898656898656896,0.040467469038897606
2021-05-24,0.031135531135531132,0.03355572998430141,0.03739316239316239
2021-05-25,0.03187685330542473,0.03453689167974882,0.03333769405197977
2021-05-26,0.030612244897959183,0.03828710971568114,0.030503226931798366
2021-05-27,0.02836647479504623,0.03913744985173556,0.034820338391766965
2021-05-28,0.02997994069422641,0.04070730856445143,0.032574568288854
2021-06-01,0.03181144252572824,0.04094714809000523,0.03270538984824699
2021-06-02,0.035038374324088614,0.03715332286760858,0.034427873713588
2021-06-03,0.03545264259549974,0.0336865515436944,0.03137537066108495
2021-06-04,0.03641200069771499,0.031048316762602474,0.03154979940694227
2021-06-07,0.03455869527298099,0.03120094191522763,0.02851909994767138
2021-06-08,0.0330106401534973,0.03135356706785278,0.029325832897261473
2021-06-09,0.03272719344147916,0.027668759811616952,0.026207919065061924
2021-06-10,0.030503226931798366,0.02690563404849119,0.023308041165184024
2021-06-11,0.03091749520320949,0.02808302808302808,0.024725274725274724
2021-06-14,0.03137537066108495,0.02823565323565323,0.02941304727019013
2021-06-15,0.02793040293040293,0.02289377289377289,0.02982731554160126
2021-06-16,0.026992848421419854,0.018358625501482644,0.031179138321995467
2021-06-17,0.028758939473225192,0.017639106924821204,0.036193964765393334
2021-06-18,0.02810483167626025,0.015982033839176693,0.03850514564800279
2021-06-21,0.025619222047793478,0.018969126111983252,0.03447148090005232
2021-06-22,0.023962148962148964,0.01827141112855398,0.03663003663003663
2021-06-23,0.02590266875981162,0.014215942787371356,0.03625937554508984
2021-06-24,0.024681667538810396,0.012013779870922723,0.04048927263212977
2021-06-25,0.026949241234955523,0.012689691261119828,0.04227716727716728
2021-06-28,0.028824350252921682,0.01166492237920809,0.03791644863073435
2021-06-29,0.024398220826792258,0.011817547531833244,0.040293040293040296
2021-06-30,0.02175998604570033,0.00839438339438339,0.03724053724053723
2021-07-01,0.02343886272457701,0.006584685156113723,0.03734955520669807
2021-07-02,0.021803593232164666,0.00848159776731205,0.036433804290947155
2021-07-06,0.021999825571254145,0.011839351125065407,0.034711320425606144
2021-07-07,0.019274376417233563,0.013583638583638579,0.037981859410430835
2021-07-08,0.015415140415140418,0.013888888888888885,0.036957090528519095
2021-07-09,0.018206000348857495,0.01822780394208965,0.03268358625501483
2021-07-12,0.022261468690040122,0.018336821908250475,0.03700069771498343
2021-07-13,0.023656898656898656,0.013649049363335075,0.03619396476539334
2021-07-14,0.024245595674167106,0.014281353567067851,0.03468951683237398
2021-07-15,0.029173207744636317,0.015982033839176693,0.035038374324088614
2021-07-16,0.03037240537240538,0.021127681841967554,0.03466771323914181
2021-07-19,0.025030525030525032,0.0199284842141985,0.03765480551194838
2021-07-20,0.0253575789290075,0.01750828536542822,0.03636839351125065
2021-07-21,0.026818419675562536,0.018031571603000174,0.03447148090005232
2021-07-22,0.03196406767835339,0.01550235478806907,0.037196930054072916
2021-07-23,0.031004709576138146,0.015458747601604742,0.03571428571428571
2021-07-26,0.028628117913832202,0.014542996685853826,0.0333158904587476
2021-07-27,0.028366474795046226,0.013300191871620442,0.032421943136228856
2021-07-28,0.0260989010989011,0.016156462585034014,0.027734170591313452
2021-07-29,0.025968079539508113,0.015960230245944527,0.024834292691435552
2021-07-30,0.024725274725274728,0.010749171463457175,0.02415838130123845
2021-08-02,0.023111808826094545,0.015524158381301239,0.027210884353741503
2021-08-03,0.02570643642072214,0.014652014652014649,0.024267399267399268
2021-08-04,0.025074132216989363,0.014346764346764344,0.023918541775684636
2021-08-05,0.02001569858712716,0.015415140415140412,0.02324263038548753
2021-08-06,0.024638060352346072,0.014150532007674865,0.027472527472527476
2021-08-09,0.0231990231990232,0.01689778475492761,0.030873888016745163
2021-08-10,0.021956218384789818,0.01530612244897959,0.03165881737310309
2021-08-11,0.023504273504273508,0.013278388278388276,0.027472527472527476
2021-08-12,0.02219605791034363,0.01637449851735566,0.02548840048840049
2021-08-13,0.024703471132042566,0.015654979940694223,0.02476888191173906
2021-08-16,0.02337345194488052,0.014281353567067851,0.025444793301936164
2021-08-17,0.020909645909645908,0.01358363858363858,0.021629164486307348
2021-08-18,0.024245595674167106,0.009942438513867084,0.025510204081632657
2021-08-19,0.02295918367346939,0.007413221698935983,0.026033490319204607
2021-08-20,0.020604395604395604,0.006628292342578055,0.02871533228676086
2021-08-23,0.019928484214198502,0.00954997383568812,0.026425954997383573
2021-08-24,0.016418105703819994,0.007326007326007324,0.022741147741147744
2021-08-25,0.01303854875283447,0.007020757020757018,0.022174254317111463
2021-08-26,0.012319030176173036,0.006410256410256409,0.019950287807430668
2021-08-27,0.015349729635443923,0.010552939124367696,0.015022675736961455
2021-08-30,0.013191173905459623,0.013910692482121052,0.01275510204081633
2021-08-31,0.01327838827838828,0.015894819466248038,0.012842316413744989
2021-09-01,0.012253619396476541,0.011054421768707483,0.013016745159602305
2021-09-02,0.01691958834815978,0.010378510378510378,0.008656026513169374
2021-09-03,0.020691609977324266,0.009353741496598638,0.00835077620791907
2021-09-07,0.02219605791034363,0.01081458224315367,0.010705564276992853
2021-09-08,0.017748124890982035,0.007892900750043607,0.01439037153322868
2021-09-09,0.016287284144427004,0.01286412000697715,0.015240711669283102
2021-09-10,0.01417233560090703,0.013125763125763124,0.015218908076050938
2021-09-13,0.015415140415140418,0.014891854177568463,0.011795743938601085
2021-09-14,0.011948369091226235,0.01277690563404849,0.007413221698935989
2021-09-15,0.016766963195534626,0.009179312750741322,0.00638845281702425
2021-09-16,0.016897784754927616,0.007980115122972265,0.00915750915750916
2021-09-17,0.018162393162393164,0.007544043258328971,0.011904761904761908
2021-09-20,0.01691958834815978,0.0030306994592708865,0.012537066108494683
2021-09-21,0.012776905634048496,0.0012864120006977136,0.012711494854352
2021-09-22,0.01074917146345718,0.0018096982382696653,0.010879993022850169
2021-09-23,0.010160474446188733,0.0013300191871620426,0.012253619396476541
2021-09-24,0.00564713064713065,-0.00139542996685854,0.011512297226582945
2021-09-27,0.0025074132216989383,-0.002289377289377291,0.011207046921332639
2021-09-28,0.0037502180359323236,4.360718646432784e-05,0.012384440955869531
2021-09-29,0.0026818419675562555,0.0032487353915925336,0.013234781091923952
2021-09-30,0.0008285365428222594,0.0018969126111983245,0.014957264957264961
2021-10-01,-0.00015262515262515032,0.0012210012210012201,0.01606924821210536
2021-10-04,0.002223966509680798,0.0020277341705913126,0.01722483865341009
2021-10-05,0.0021803593232164685,0.0014172335600907018,0.01617826617826618
2021-10-06,0.00017442874585731934,0.00013082155939298694,0.01565497994069423
2021-10-07,0.00013082155939299003,0.0010683760683760674,0.01696319553462411
2021-10-08,0.0007849293563579299,0.0013954299668585374,0.01593842665271237
2021-10-11,0.0012646084074655524,-0.00015262515262515363,0.015567765567765571
2021-10-12,-0.0014608407465550302,-0.0010683760683760694,0.014390371533228679
2021-10-13,-0.0016352694924123472,-6.541077969649496e-05,0.013518227803942092
2021-10-14,-0.0009157509157509134,-0.0009157509157509167,0.013256584685156116
2021-10-15,-0.002354788069073781,-0.0004142682714111295,0.0130821559392988
2021-10-18,-0.002747252747252745,-0.0012864120006977162,0.013496424210709929
2021-10-19,-0.0015698587127158535,-0.0011773940345368929,0.0130821559392988
2021-10-20,-0.001984126984126982,-0.0032923425780568647,0.011686725972440262
2021-10-21,-0.0018751090179661585,-0.0010683760683760694,0.009484563055991631
2021-10-22,-0.0030743066457352146,-0.004164486307343451,0.006955346241060529
2021-10-25,-0.00399005756148613,4.360718646432828e-05,0.010727367870225017
2021-10-26,-0.006039595325309609,-0.0016352694924123509,0.012166405023547884
2021-10-27,-0.003684807256235825,-0.0031615210186638765,0.011337868480725627
2021-10-28,-0.005581719867434151,-0.004491540205825921,0.007326007326007329
2021-10-29,-0.0015698587127158528,-0.00645386359672074,0.008350776207919066
2021-11-01,-0.003423164137449849,-0.007107971393685681,0.007827489970347115
2021-11-02,-0.004600558171986741,-0.010269492412349557,0.005690737833594979
2021-11-03,-0.004208093493807777,-0.011555904413047274,0.00911390197104483
2021-11-04,-0.006693703122274549,-0.01286412000697715,0.0075440432583289765
2021-11-05,-0.008852258852258849,-0.010683760683760684,0.008830455259026692
2021-11-08,-0.011643118785975926,-0.010291296005581723,0.011054421768707487
2021-11-09,-0.012428048142333855,-0.008350776207919066,0.013191173905459624
2021-11-10,-0.012580673294959007,-0.00808913308913309,0.011228850514564803
2021-11-11,-0.009724402581545435,-0.006366649223792083,0.013801674515960234
2021-11-12,-0.009746206174777602,-0.005472701901273332,0.01125065410779697
2021-11-15,-0.008045525902668755,-0.004164486307343451,0.008656026513169372
2021-11-16,-0.008459794174079887,-0.005494505494505496,0.010618349904064194
2021-11-17,-0.0063884528170242445,-0.006214024071166929,0.008808651665794526
2021-11-18,-0.0051020408163265285,-0.0070425606139891865,0.008786848072562362
2021-11-19,-0.00399005756148613,-0.004687772544915403,0.008525204953776386
2021-11-22,-0.005450898308041163,-0.004011861154718299,0.00961538461538462
2021-11-23,-0.0066282923425780545,-0.007173382173382174,0.010858189429618005
2021-11-24,-0.007020757020757018,-0.00584336298622013,0.012994941566370141
2021-11-26,-0.004469736612593754,-0.0065410779696494,0.016243676957962673
2021-11-29,-0.003270538984824697,-0.006977149834292693,0.015393336821908254
2021-11-30,-0.004426129426129424,-0.0046005581719867445,0.01766091051805338
2021-12-01,-0.0060177917320774444,-0.0036630036630036643,0.01652712366998082
2021-12-02,-0.0053200767486481755,-0.004055468341182629,0.013212977498691787
2021-12-03,-0.00791470434327577,-0.0012428048142333874,0.015916623059480207
2021-12-06,-0.0055599162742019865,-0.0010247688819117408,0.012558869701726849
2021-12-07,-0.004469736612593754,-0.0027690563404849135,0.009768009768009771
2021-12-08,-0.005167451596023023,-0.0012428048142333872,0.0076530612244898
2021-12-09,-0.0019841269841269823,-0.0021367521367521387,0.0057125414268271455
2021-12-10,-0.0019405197976626527,-0.0033141461712890303,0.0060177917320774505
2021-12-13,-0.0032923425780568617,-0.0018533054247339984,0.005843362986220133
2021-12-14,-0.0013954299668585365,-0.0021367521367521387,0.008743240886098033
2021-12-15,-0.0026164311878597575,-0.0015698587127158574,0.005603523460666321
2021-12-16,-0.00407727193441479,-0.0006541077969649416,0.008045525902668762
2021-12-17,-0.0021585557299842995,0.002899877899877898,0.006475667189952908
2021-12-20,-0.0030306994592708865,0.0022457701029129583,0.005429094714809005
2021-12-21,-0.0027472527472527453,0.004993022850165706,0.0036193964765393375
2021-12-22,-0.003117913832199545,0.003597592883307167,0.0026600383743240925
2021-12-23,-0.00030525030525030373,0.0014608407465550306,0.0016788766788766827
2021-12-27,-0.0016134658991801833,0.003117913832199545,-0.0006977149834292653
2021-12-28,0.001766091051805339,-0.0010901796616082345,0.0025292168149311043
2021-12-29,0.0006323042037327764,-0.0035103785103785122,0.0023111808826094577
2021-12-30,-0.001918716204430489,-0.008001918716204433,0.005450898308041169
2021-12-31,-0.000632304203732774,-0.009789813361241935,0.003641200069771502
2022-01-03,-0.004142682714111284,-0.008961276818419675,-0.00023983952555380755
2022-01-04,-0.006083202511773939,-0.010552939124367697,0.002027734170591317
2022-01-05,-0.010029652886795743,-0.009113901971044829,-0.0009157509157509121
2022-01-06,-0.010749171463457177,-0.010923600209314495,-0.0021803593232164625
2022-01-07,-0.010836385836385836,-0.009768009768009768,-0.0037720216291644826
2022-01-10,-0.01310395953253096,-0.009920634920634922,-0.005102040816326527
2022-01-11,-0.01282051282051282,-0.010291296005581721,-0.0032705389848246957
2022-01-12,-0.014521193092621664,-0.010356706785278214,-0.006017791732077444
2022-01-13,-0.013321995464852607,-0.010225885225885228,-0.006780917495203207
2022-01-14,-0.012362637362637362,-0.010879993022850167,-0.00848159776731205
2022-01-18,-0.011686725972440257,-0.009702598988313275,-0.009070294784580496
2022-01-19,-0.01081458224315367,-0.007216989359846503,-0.00806732949590092
2022-01-20,-0.00996424210709925,-0.005538112680969824,-0.006410256410256407
2022-01-21,-0.010792778649921507,-0.007347810919239491,-0.0025510204081632616
2022-01-24,-0.009048491191348334,-0.012362637362637364,-0.0005232862375719484
2022-01-25,-0.007304203732775161,-0.014652014652014652,0.0016570730856445177
2022-01-26,-0.005494505494505493,-0.013801674515960233,0.0005232862375719552
2022-01-27,-0.007914704343275772,-0.013103959532530962,0.0013954299668585421
2022-01-28,-0.01314756671899529,-0.015000872143729287,-0.001090179661608229
2022-01-31,-0.015044479330193615,-0.012864120006977151,0.0037284144427001606
2022-02-01,-0.014194139194139192,-0.01563317634746206,0.004600558171986747
2022-02-02,-0.013932496075353218,-0.015327926042211757,0.010095063666492241
2022-02-03,-0.016112855398569683,-0.015415140415140418,0.012820512820512824
2022-02-04,-0.013976103261817545,-0.013082155939298798,0.0152407116692831
2022-02-07,-0.01670155241583813,-0.01576399790685505,0.013321995464852611
2022-02-08,-0.01735566021280307,-0.017857142857142856,0.010313099598813888
2022-02-09,-0.017159427873713586,-0.016156462585034014,0.008198151055293916
2022-02-10,-0.01515349729635444,-0.014019710448281878,0.010182278039420902
2022-02-11,-0.017748124890982035,-0.009222919937205653,0.010487528344671206
2022-02-14,-0.01927437641723356,-0.006497470783185071,0.008110936682365257
2022-02-15,-0.0170286063143206,-0.004774986917844063,0.004077271934414796
2022-02-16,-0.01469562183847898,-0.006148613291470435,0.004993022850165711
2022-02-17,-0.009986045700331415,-0.005494505494505495,0.0021149485435199757
2022-02-18,-0.007631257631257631,-0.008590615733472879,0.005014826443397876
2022-02-22,-0.006170416884702598,-0.0034013605442176882,0.003881039595325313
2022-02-23,-0.007565846851561137,-0.0028344671201814063,0.00784929356357928
2022-02-24,-0.006802721088435375,0.0026382347810919226,0.0036193964765393366
2022-02-25,-0.009484563055991628,0.0045569509855224125,0.004469736612593759
2022-02-28,-0.004600558171986743,0.00693354264782836,0.001351822780394213
2022-03-01,-0.004600558171986743,0.005821559392987963,-0.0036848072562358242
2022-03-02,-0.00023983952555381086,0.0010683760683760672,-0.0003924646781789607
2022-03-03,0.0008067329495900929,0.0010465724751439025,0.0009375545089830838
2022-03-04,0.001700680272108844,0.0013300191871620428,0.001308215593929883
2022-03-07,0.003314146171289029,0.003706610849467991,0.0007849293563579316
2022-03-08,-0.002442002442002441,0.0028562707134135693,0.002987092272806562
2022-03-09,-0.001635269492412349,-0.001700680272108845,0.008067329495900928
2022-03-10,-0.001744287458573172,-0.002594627594627596,0.00854700854700855
2022-03-11,0.0009811616954474103,-0.004556950985522415,0.011468690040118613
2022-03-14,4.3607186464329604e-05,0.00026164311878597453,0.016025641025641028
2022-03-15,-0.004709576138147566,4.360718646432784e-05,0.01467381824524682
2022-03-16,-0.005647130647130646,0.0015262515262515247,0.01425954997383569
2022-03-17,-0.0072169893598465025,-0.004273504273504275,0.016832373975231123
2022-03-18,-0.002223966509680795,-0.003444967730682018,0.017115820687249265
2022-03-21,-0.0023765916623059474,-0.007064364207221351,0.015938426652712365
2022-03-22,-0.0020495377638234773,-0.011316064887493461,0.016352694924123497
2022-03-23,-0.007238792953078666,-0.006410256410256412,0.01753008895866039
2022-03-24,-0.00608320251177394,-0.0038592360020931462,0.0166579452293738
2022-03-25,-0.010552939124367696,-0.003663003663003665,0.014586603872318159
2022-03-28,-0.013976103261817547,-0.004273504273504276,0.014128728414442702
2022-03-29,-0.009440955869527298,-0.0024638060352346084,0.014935461364032794
2022-03-30,-0.0071297749869178445,0.003205128205128203,0.011054421768707487
2022-03-31,-0.007631257631257631,0.004164486307343448,0.0148700505843363
2022-04-01,-0.007522239665096808,0.006148613291470433,0.012864120006977153
2022-04-04,-0.005429094714809001,0.009855224140938425,0.01225361939647654
2022-04-05,-0.0005014826443397872,0.009113901971044825,0.011752136752136754
2022-04-06,4.3607186464329164e-05,0.009440955869527297,0.013627245770102915
2022-04-07,0.0008285365428222568,0.01077097505668934,0.018118785975928836
2022-04-08,0.0029870922728065584,0.010661957090528518,0.017246642246642248
2022-04-11,0.0032923425780568634,0.009222919937205651,0.018838304552590265
2022-04-12,0.00351037851037851,0.009484563055991626,0.020866038723181584
2022-04-13,0.00510204081632653,0.010029652886795741,0.019514215942787374
2022-04-14,0.005320076748648176,0.008590615733472874,0.019754055468341185
2022-04-18,0.0035539856968428395,0.007805686377114947,0.023722309436595153
2022-04-19,0.004578754578754578,0.0079583115297401,0.02328623757195186
2022-04-20,0.004905808477237049,0.010552939124367694,0.02396214896214896
2022-04-21,0.003619396476539334,0.008699633699633698,0.023482469911041342
2022-04-22,0.0031397174254317118,0.0104875283446712,0.02426739926739927
2022-04-25,0.002965288679574394,0.01007326007326007,0.024092970521541954
2022-04-26,0.005647130647130647,0.008459794174079887,0.02712366998081284
2022-04-27,0.003292342578056864,0.007914704343275769,0.025379382522239667
2022-04-28,0.005123844409558696,0.009615384615384612,0.022501308215593933
2022-04-29,0.004513343799058085,0.014150532007674863,0.020146520146520148
2022-05-02,0.003750218035932322,0.014324960753532179,0.01953601953601954
2022-05-03,0.0024638060352346067,0.014564800279085993,0.020778824350252925
2022-05-04,0.004578754578754579,0.01689778475492761,0.017006802721088437
2022-05-05,0.00893947322518751,0.016069248212105355,0.020648002790859935
2022-05-06,0.008481597767312053,0.015742194313622882,0.020822431536717253
2022-05-09,0.008481597767312053,0.019448805163090874,0.022959183673469392
2022-05-10,0.01042211756497471,0.017660910518053373,0.023373451944880518
2022-05-11,0.009179312750741324,0.019056340484911914,0.02511773940345369
2022-05-12,0.008895866038723181,0.018598465027036454,0.028693528693528692
2022-05-13,0.012428048142333857,0.019819466248037678,0.0307866736438165
2022-05-16,0.01053113553113553,0.021498342926914354,0.028061224489795922
2022-05-17,0.012079190650619223,0.025597418454561312,0.02668759811616955
2022-05-18,0.012319030176173034,0.024659863945578227,0.02932583289726147
2022-05-19,0.013867085295656724,0.021062271062271057,0.02664399092970522
2022-05-20,0.015371533228676086,0.016963195534624106,0.025771847200418634
2022-05-23,0.019252572824001394,0.014957264957264953,0.027341705913134486
2022-05-24,0.018990929705215417,0.016745159602302457,0.02834467120181406
2022-05-25,0.015044479330193615,0.012842316413744986,0.026033490319204603
2022-05-26,0.011119832548403978,0.01652712366998081,0.02712366998081284
2022-05-27,0.009004884004884004,0.015327926042211755,0.030852084423512997
2022-05-31,0.009658991801848945,0.018271411128553985,0.0326399790685505
2022-06-01,0.005930577359148788,0.01938339438339438,0.03205128205128205
2022-06-02,0.009528170242455959,0.021345717774289202,0.032596371882086174
2022-06-03,0.0083289726146869,0.024550845979417407,0.028867957439386013
2022-06-06,0.012035583464154892,0.026142508285365428,0.028933368219082507
2022-06-07,0.012362637362637362,0.024659863945578227,0.02745072387929531
2022-06-08,0.013060352346066633,0.02367870225013082,0.02725449154020583
2022-06-09,0.017421070992499565,0.025117739403453687,0.031309959881388454
2022-06-10,0.018990929705215417,0.021258503401360544,0.0311573347287633
2022-06-13,0.017333856619570903,0.021302110587824868,0.028540903540903544
2022-06-14,0.01659253444967731,0.02354788069073783,0.02598988313274028
2022-06-15,0.018925518925518924,0.023940345368916798,0.02309000523286238
2022-06-16,0.014390371533228676,0.022457701029129598,0.020538984824699114
2022-06-17,0.015894819466248038,0.026578580150008718,0.016984999127856275
2022-06-21,0.015829408686551544,0.02769056340484912,0.01600383743240887
2022-06-22,0.014717425431711147,0.02745072387929531,0.014215942787371363
