Date,ma_crossover,ou_mean_reversion,momentum_accel,ensemble_return,chosen
2021-08-05,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-08-06,0.0,0.0,0.0,0.0,ma_crossover
2021-08-09,0.0,0.0,0.0,0.0,momentum_accel
2021-08-10,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-08-11,0.0,0.0,0.0,0.0,ma_crossover
2021-08-12,0.0,0.0,0.0,0.0,momentum_accel
2021-08-13,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-08-16,0.0,0.0,0.0,0.0,ma_crossover
2021-08-17,0.0,0.0,0.0,0.0,momentum_accel
2021-08-18,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-08-19,0.0,0.0,0.0,0.0,ma_crossover
2021-08-20,0.0,0.0,0.0,0.0,momentum_accel
2021-08-23,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-08-24,0.0,0.0,0.0,0.0,ma_crossover
2021-08-25,0.0,0.0,0.0,0.0,momentum_accel
2021-08-26,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-08-27,0.0,0.0,0.0,0.0,ma_crossover
2021-08-30,0.0,0.0,0.0,0.0,momentum_accel
2021-08-31,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-09-01,0.0,0.0,0.0,0.0,ma_crossover
2021-09-02,0.0,0.0,0.0,0.0,momentum_accel
2021-09-03,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-09-07,0.0,0.0,0.0,0.0,ma_crossover
2021-09-08,0.0,0.0,0.0,0.0,momentum_accel
2021-09-09,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-09-10,0.0,0.0,0.0,0.0,ma_crossover
2021-09-13,0.0,0.0,0.0,0.0,momentum_accel
2021-09-14,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-09-15,0.0,0.0,0.0,0.0,ma_crossover
2021-09-16,-0.0015853907928856659,0.0,0.0,0.0,momentum_accel
2021-09-17,-0.009741136527290806,0.0,0.0,0.0,ou_mean_reversion
2021-09-20,-0.016674069899279997,0.0,0.0,-0.016674069899279997,ma_crossover
2021-09-21,-0.000944626634220902,0.0,0.0,0.0,momentum_accel
2021-09-22,0.009754816652193243,0.009754816652193021,0.0,0.009754816652193021,ou_mean_reversion
2021-09-23,0.012150016296591293,0.012150016296591515,0.0,0.012150016296591293,ma_crossover
2021-09-24,0.0016472753185694522,0.0016472753185694522,0.0,0.0016472753185694522,ou_mean_reversion
2021-09-27,-0.002860942874911898,0.0,0.0,0.0,momentum_accel
2021-09-28,-0.020151935486854677,0.0,0.0,-0.020151935486854677,ma_crossover
2021-09-29,0.0016831299589541437,0.0,0.0,0.0,ou_mean_reversion
2021-09-30,-0.012222205827625121,-0.012222205827625121,0.0,0.0,momentum_accel
2021-10-01,0.011884187470778462,0.011884187470778462,0.0,0.011884187470778462,ou_mean_reversion
2021-10-04,-0.012896072650849355,-0.012896072650849466,0.0,-0.012896072650849355,ma_crossover
2021-10-05,0.0,0.010404723297705809,0.0,0.0,momentum_accel
2021-10-06,0.0,0.004156363779277195,0.0,0.004156363779277195,ou_mean_reversion
2021-10-07,0.0,0.008645700908335607,0.0,0.0,momentum_accel
2021-10-08,0.0,-0.0018238909042209706,0.0,0.0,ma_crossover
2021-10-11,0.0,-0.007239611769716547,0.0,-0.007239611769716547,ou_mean_reversion
2021-10-12,0.0,-0.0024617111633751243,0.0,0.0,momentum_accel
2021-10-13,0.0,0.0035977472752379835,0.0,0.0,ma_crossover
2021-10-14,0.0,0.016820509096909353,0.0,0.016820509096909353,ou_mean_reversion
2021-10-15,0.0,0.0076158605338321195,0.0,0.0,momentum_accel
2021-10-18,0.0,0.0,0.0,0.0,ma_crossover
2021-10-19,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-10-20,0.0,0.0,0.0,0.0,momentum_accel
2021-10-21,0.0,0.0,0.0,0.0,ma_crossover
2021-10-22,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-10-25,0.0,0.0,0.0,0.0,momentum_accel
2021-10-26,0.0,0.0,0.0,0.0,ma_crossover
2021-10-27,0.0,0.0,0.0,0.0,ou_mean_reversion
2021-10-28,0.0,0.0,0.0,0.0,momentum_accel
2021-10-29,0.0,0.0,0.0,0.0,ma_crossover
2021-11-01,0.0017202648567622436,0.0,0.0,0.0,ou_mean_reversion
2021-11-02,0.004042949796580597,0.0,0.0,0.0,momentum_accel
2021-11-03,0.006105331405791503,0.0,0.0,0.006105331405791503,ma_crossover
2021-11-04,0.004712630553599606,0.0,0.0,0.0,ou_mean_reversion
2021-11-05,0.0034695815116705386,0.0,0.0,0.0034695815116705386,ma_crossover
2021-11-08,0.0008536684214366375,0.0,0.0,0.0,momentum_accel
2021-11-09,-0.003305437062830152,0.0,0.0,0.0,ou_mean_reversion
2021-11-10,-0.008044671778306811,0.0,0.0,-0.008044671778306811,ma_crossover
2021-11-11,0.0003233937418389843,0.0,0.0,0.0,momentum_accel
2021-11-12,0.007546858433304271,0.0,0.0,0.0,ou_mean_reversion
2021-11-15,0.0003423465894065725,0.0,0.0,0.0,momentum_accel
2021-11-16,0.003958045068468197,0.0,0.0,0.003958045068468197,ma_crossover
2021-11-17,-0.00242941827251808,0.0,0.0,0.0,ou_mean_reversion
2021-11-18,0.0033964945399527213,0.0,0.0,0.0033964945399527213,ma_crossover
2021-11-19,-0.0017883031217886813,0.0,0.0,0.0,momentum_accel
2021-11-22,-0.0028152053680018385,0.0,0.0,0.0,ou_mean_reversion
2021-11-23,0.0013258544101879544,0.0,0.0,0.0013258544101879544,ma_crossover
2021-11-24,0.0026700493377729284,0.0,0.0,0.0,momentum_accel
2021-11-26,-0.022303115470663104,0.0,0.0,0.0,ou_mean_reversion
2021-11-29,0.012266602936410909,0.0,0.0,0.012266602936410909,ma_crossover
2021-11-30,-0.01945746819894867,0.0,0.0,0.0,momentum_accel
2021-12-01,-0.011107483490648495,0.0,0.0,0.0,ou_mean_reversion
2021-12-02,0.015316325973438571,0.0,0.0,0.015316325973438571,ma_crossover
2021-12-03,-0.008701303656075021,0.0,0.0,0.0,momentum_accel
2021-12-06,0.011843382255119606,0.0,0.0,0.011843382255119606,ma_crossover
2021-12-07,0.020684691596438265,0.0,0.0,0.0,ou_mean_reversion
2021-12-08,0.0026481724857678746,0.0,0.0,0.0,momentum_accel
2021-12-09,-0.0067516466421032595,0.0,0.0,-0.0067516466421032595,ma_crossover
2021-12-10,0.00941349147457804,0.0,0.0,0.0,ou_mean_reversion
2021-12-13,-0.008858301224558995,0.0,0.0,0.0,momentum_accel
2021-12-14,-0.006880172133781337,0.0,0.0,-0.006880172133781337,ma_crossover
2021-12-15,0.015625171403809368,0.0,0.0,0.0,ou_mean_reversion
2021-12-16,-0.008818488238281352,0.0,0.0,0.0,momentum_accel
2021-12-17,-0.010642852264473368,0.0,0.0,-0.010642852264473368,ma_crossover
2021-12-20,-0.010633446704367722,0.0,0.0,0.0,ou_mean_reversion
2021-12-21,0.017758895402271158,0.0,0.0,0.0,momentum_accel
2021-12-22,0.009998637911105224,0.0,0.0,0.0,ou_mean_reversion
2021-12-23,0.00622227556866739,0.0,0.0,0.00622227556866739,ma_crossover
2021-12-27,0.014152034467593388,0.0,0.0,0.0,momentum_accel
2021-12-28,-0.0008172054845266841,0.0,0.0,0.0,ou_mean_reversion
2021-12-29,0.0012792091040347842,0.0,0.0,0.0012792091040347842,ma_crossover
2021-12-30,-0.002764542717488272,0.0,0.0,0.0,momentum_accel
2021-12-31,-0.0025200215111559343,0.0,0.0,0.0,ou_mean_reversion
2022-01-03,0.005789913847719763,0.0,0.0,0.005789913847719763,ma_crossover
2022-01-04,-0.0003350431950246424,0.0,0.0,0.0,momentum_accel
2022-01-05,-0.019202092137812654,0.0,0.0,-0.019202092137812654,ma_crossover
2022-01-06,-0.0009395327986617685,0.0,0.0,0.0,ou_mean_reversion
2022-01-07,0.0,0.0,0.0,0.0,momentum_accel
2022-01-10,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-01-11,0.0,0.0,0.0,0.0,ma_crossover
2022-01-12,0.0,0.0,0.0,0.0,momentum_accel
2022-01-13,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-01-14,0.0,0.0,0.0,0.0,ma_crossover
2022-01-18,0.0,0.0,0.0,0.0,momentum_accel
2022-01-19,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-01-20,0.0,0.0,0.0,0.0,ma_crossover
2022-01-21,0.0,0.0,0.0,0.0,momentum_accel
2022-01-24,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-01-25,0.0,0.0,0.0,0.0,ma_crossover
2022-01-26,0.0,0.0,0.0,0.0,momentum_accel
2022-01-27,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-01-28,0.0,0.0,0.0,0.0,ma_crossover
2022-01-31,0.0,0.0,0.0,0.0,momentum_accel
2022-02-01,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-02-02,0.0,0.0,0.0,0.0,ma_crossover
2022-02-03,0.0,0.0,0.0,0.0,momentum_accel
2022-02-04,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-02-07,0.0,0.0,0.0,0.0,ma_crossover
2022-02-08,0.0,0.0,0.0,0.0,momentum_accel
2022-02-09,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-02-10,0.0,0.0,0.0,0.0,ma_crossover
2022-02-11,0.0,0.0,0.0,0.0,momentum_accel
2022-02-14,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-02-15,0.0,0.0,0.0,0.0,ma_crossover
2022-02-16,0.0,0.0,0.0,0.0,momentum_accel
2022-02-17,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-02-18,0.0,0.0,0.0,0.0,ma_crossover
2022-02-22,0.0,0.0,0.0,0.0,momentum_accel
2022-02-23,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-02-24,0.0,0.0,0.0,0.0,ma_crossover
2022-02-25,0.0,0.0,0.0,0.0,momentum_accel
2022-02-28,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-01,0.0,0.0,0.0,0.0,ma_crossover
2022-03-02,0.0,0.0,0.0,0.0,momentum_accel
2022-03-03,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-04,0.0,0.0,0.0,0.0,ma_crossover
2022-03-07,0.0,0.0,0.0,0.0,momentum_accel
2022-03-08,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-09,0.0,0.0,0.0,0.0,ma_crossover
2022-03-10,0.0,0.0,0.0,0.0,momentum_accel
2022-03-11,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-14,0.0,0.0,0.0,0.0,ma_crossover
2022-03-15,0.0,0.0,0.0,0.0,momentum_accel
2022-03-16,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-17,0.0,0.0,0.0,0.0,ma_crossover
2022-03-18,0.0,0.0,0.0,0.0,momentum_accel
2022-03-21,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-22,0.0,0.0,0.0,0.0,ma_crossover
2022-03-23,0.0,0.0,0.0,0.0,momentum_accel
2022-03-24,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-25,0.0,0.0,0.0,0.0,ma_crossover
2022-03-28,0.0,0.0,0.0,0.0,momentum_accel
2022-03-29,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-03-30,0.0,0.0,0.0,0.0,ma_crossover
2022-03-31,0.0,0.0,0.0,0.0,momentum_accel
2022-04-01,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-04-04,0.0,0.0,0.0,0.0,ma_crossover
2022-04-05,-0.01263114745661742,0.0,0.0,0.0,momentum_accel
2022-04-06,-0.009999424537823987,0.0,0.0,0.0,ou_mean_reversion
2022-04-07,0.005039010954258183,0.0,0.0,0.005039010954258183,ma_crossover
2022-04-08,-0.002674074648479463,0.0,0.0,0.0,momentum_accel
2022-04-11,-0.017092286923579114,0.0,0.0,0.0,ou_mean_reversion
2022-04-12,-0.0037051277186747056,0.0,0.0,-0.0037051277186747056,ma_crossover
2022-04-13,0.011453548852179196,0.0,0.0,0.0,momentum_accel
2022-04-14,-0.012451650433071948,0.0,0.0,0.0,ou_mean_reversion
2022-04-18,0.0004109655362902753,0.0,0.0,0.0004109655362902753,ma_crossover
2022-04-19,0.01614268055210899,0.0,0.0,0.0,momentum_accel
2022-04-20,-0.0007414761142595649,0.0,0.0,0.0,ou_mean_reversion
2022-04-21,-0.014953565859596396,0.0,0.0,-0.014953565859596396,ma_crossover
2022-04-22,-0.027439164067356026,0.0,0.0,0.0,momentum_accel
2022-04-25,0.005797450679629446,0.0,0.0,0.0,ou_mean_reversion
2022-04-26,-0.02896067553171977,-0.02896067553171988,0.0,-0.02896067553171977,ma_crossover
2022-04-27,0.002811835649835004,0.002811835649835004,0.0,0.0,momentum_accel
2022-04-28,0.02525937976385917,0.02525937976385917,0.0,0.02525937976385917,ou_mean_reversion
2022-04-29,-0.03695563184584394,-0.03695563184584405,0.0,0.0,momentum_accel
2022-05-02,0.00601944827711276,0.00601944827711276,0.0,0.00601944827711276,ma_crossover
2022-05-03,0.00458404602986473,0.004584046029864508,0.0,0.004584046029864508,ou_mean_reversion
2022-05-04,0.0,0.03045288634571275,0.0,0.0,momentum_accel
2022-05-05,0.0,-0.03554276067962592,0.0,0.0,ma_crossover
2022-05-06,0.0,-0.00596902517496789,0.0,-0.00596902517496789,ou_mean_reversion
2022-05-09,0.0,-0.032017077192333376,0.0,0.0,momentum_accel
2022-05-10,0.0,0.002310505473590574,0.0,0.0,ma_crossover
2022-05-11,0.0,-0.015886267073591975,0.0,-0.015886267073591975,ou_mean_reversion
2022-05-12,0.0,-0.0010439380147512223,0.0,0.0,momentum_accel
2022-05-13,0.0,0.023908029582040413,0.0,0.0,ma_crossover
2022-05-16,0.0,-0.004057611827235075,0.0,-0.004057611827235075,ou_mean_reversion
2022-05-17,0.0,0.02057039932961846,0.0,0.0,momentum_accel
2022-05-18,0.0,-0.04031165226259459,0.0,0.0,ma_crossover
2022-05-19,0.0,-0.0061245355608745555,0.0,-0.0061245355608745555,ou_mean_reversion
2022-05-20,0.0,0.00043636384053269417,0.0,0.0,momentum_accel
2022-05-23,0.0,0.01871014313918229,0.0,0.0,ma_crossover
2022-05-24,0.0,-0.0076338364433261585,0.0,-0.0076338364433261585,ou_mean_reversion
2022-05-25,0.0,0.0088349719251275,0.0,0.0,momentum_accel
2022-05-26,0.0,0.019981466761338273,0.0,0.0,ma_crossover
2022-05-27,0.0,0.024549253085011546,0.0,0.024549253085011546,ou_mean_reversion
2022-05-31,0.0,-0.005611190967692914,0.0,0.0,momentum_accel
2022-06-01,0.0,-0.00808854782099866,0.0,0.0,ma_crossover
2022-06-02,0.0,0.019043513391653777,0.0,0.019043513391653777,ou_mean_reversion
2022-06-03,0.0,-0.016411553323188555,0.0,0.0,momentum_accel
2022-06-06,0.0,0.0030447528134966984,0.0,0.0,ma_crossover
2022-06-07,0.0,0.00959225983489409,0.0,0.00959225983489409,ou_mean_reversion
2022-06-08,0.0,-0.010872129932135488,0.0,0.0,momentum_accel
2022-06-09,0.0,-0.023782771506162148,0.0,0.0,ma_crossover
2022-06-10,0.0,-0.028995775076435137,0.0,-0.028995775076435137,ou_mean_reversion
2022-06-13,0.0,-0.037968251935648456,0.0,0.0,momentum_accel
2022-06-14,0.0,-0.003013405473178077,0.0,0.0,ma_crossover
2022-06-15,0.0,0.014256353708750336,0.0,0.014256353708750336,ou_mean_reversion
2022-06-16,0.0,-0.03309592335218792,0.0,0.0,momentum_accel
2022-06-17,0.0,0.002155624056722427,0.0,0.0,ma_crossover
2022-06-21,0.0,0.025173921952757805,0.0,0.025173921952757805,ou_mean_reversion
2022-06-22,0.0,-0.0018133350912836743,0.0,0.0,momentum_accel
2022-06-23,0.0,0.009802937896374209,0.0,0.0,ma_crossover
2022-06-24,0.0,0.03179377252337523,0.0,0.03179377252337523,ou_mean_reversion
2022-06-27,0.0,-0.003819690761815764,0.0,0.0,momentum_accel
2022-06-28,0.0,-0.02043298411392913,0.0,-0.02043298411392913,ou_mean_reversion
2022-06-29,0.0,-0.0008143786970616906,0.0,0.0,ma_crossover
2022-06-30,0.0,-0.008124070342351075,0.0,0.0,momentum_accel
2022-07-01,0.0,0.01057631049409058,0.0,0.0,ma_crossover
2022-07-05,0.0,0.0018885681775810959,0.0,0.0018885681775810959,ou_mean_reversion
2022-07-06,0.0,0.0033773867261392976,0.0,0.0,momentum_accel
2022-07-07,0.0,0.0,0.0,0.0,ma_crossover
2022-07-08,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-07-11,0.0,0.0,0.0,0.0,momentum_accel
2022-07-12,0.0,0.0,0.0,0.0,ma_crossover
2022-07-13,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-07-14,0.0,0.0,0.0,0.0,momentum_accel
2022-07-15,0.0,0.0,0.0,0.0,ma_crossover
2022-07-18,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-07-19,0.0,0.0,0.0,0.0,momentum_accel
2022-07-20,0.0,0.0,0.0,0.0,ma_crossover
2022-07-21,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-07-22,0.0,0.0,0.0,0.0,momentum_accel
2022-07-25,0.0,0.0,0.0,0.0,ma_crossover
2022-07-26,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-07-27,0.0,0.0,0.0,0.0,momentum_accel
2022-07-28,0.0,0.0,0.0,0.0,ma_crossover
2022-07-29,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-01,0.0,0.0,0.0,0.0,momentum_accel
2022-08-02,0.0,0.0,0.0,0.0,ma_crossover
2022-08-03,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-04,0.0,0.0,0.0,0.0,momentum_accel
2022-08-05,0.0,0.0,0.0,0.0,ma_crossover
2022-08-08,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-09,0.0,0.0,0.0,0.0,momentum_accel
2022-08-10,0.0,0.0,0.0,0.0,ma_crossover
2022-08-11,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-12,0.0,0.0,0.0,0.0,momentum_accel
2022-08-15,0.0,0.0,0.0,0.0,ma_crossover
2022-08-16,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-17,0.0,0.0,0.0,0.0,momentum_accel
2022-08-18,0.0,0.0,0.0,0.0,ma_crossover
2022-08-19,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-22,0.0,0.0,0.0,0.0,momentum_accel
2022-08-23,0.0,0.0,0.0,0.0,ma_crossover
2022-08-24,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-25,0.0,0.0,0.0,0.0,momentum_accel
2022-08-26,0.0,0.0,0.0,0.0,ma_crossover
2022-08-29,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-08-30,0.0,0.0,0.0,0.0,momentum_accel
2022-08-31,0.0,0.0,0.0,0.0,ma_crossover
2022-09-01,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-09-02,0.0,0.0,0.0,0.0,momentum_accel
2022-09-06,0.0,0.0,0.0,0.0,ma_crossover
2022-09-07,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-09-08,0.0,0.0,0.0,0.0,ma_crossover
2022-09-09,0.0,0.0,0.0,0.0,momentum_accel
2022-09-12,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-09-13,0.0,0.0,0.0,0.0,ma_crossover
2022-09-14,0.0,0.0,0.0,0.0,momentum_accel
2022-09-15,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-09-16,0.0,-0.0076287483654072785,0.0,0.0,ma_crossover
2022-09-19,0.0,0.0077547266999180575,0.0,0.0,momentum_accel
2022-09-20,0.0,-0.011478474198012734,0.0,-0.011478474198012734,ou_mean_reversion
2022-09-21,0.0,-0.01744367083086784,0.0,0.0,ma_crossover
2022-09-22,0.0,-0.008399916335459334,0.0,0.0,momentum_accel
2022-09-23,0.0,-0.01675464919967018,0.0,-0.01675464919967018,ou_mean_reversion
2022-09-26,0.0,-0.009892964254887837,0.0,0.0,ma_crossover
2022-09-27,0.0,-0.0025526024499857858,0.0,0.0,momentum_accel
2022-09-28,0.0,0.019676410477848405,0.0,0.019676410477848405,ou_mean_reversion
2022-09-29,0.0,-0.020889007212400612,0.0,0.0,ma_crossover
2022-09-30,0.0,-0.01546355908633934,0.0,0.0,momentum_accel
2022-10-03,0.0,0.026401396373839647,0.0,0.026401396373839647,ou_mean_reversion
2022-10-04,0.0,0.03098659405072479,0.0,0.0,ma_crossover
2022-10-05,0.0,-0.002328295093043886,0.0,-0.002328295093043886,ou_mean_reversion
2022-10-06,0.0,-0.010315921555764773,0.0,0.0,momentum_accel
2022-10-07,0.0,-0.027893799453305612,0.0,0.0,ma_crossover
2022-10-10,0.0,-0.007635473501638068,0.0,0.0,momentum_accel
2022-10-11,0.0,-0.006332729170262064,0.0,-0.006332729170262064,ou_mean_reversion
2022-10-12,0.0,-0.003298607613077764,0.0,0.0,ma_crossover
2022-10-13,0.0,0.026391042315863533,0.0,0.0,momentum_accel
2022-10-14,0.0,-0.02278860420753681,0.0,-0.02278860420753681,ou_mean_reversion
2022-10-17,0.0,0.025696833388131335,0.0,0.0,ma_crossover
2022-10-18,0.0,0.011749542714091898,0.0,0.0,momentum_accel
2022-10-19,0.0,-0.007086378156423989,0.0,-0.007086378156423989,ou_mean_reversion
2022-10-20,0.0,-0.008385240729903654,0.0,0.0,ma_crossover
2022-10-21,0.0,0.024301441564214876,0.0,0.0,momentum_accel
2022-10-24,0.0,0.012236430913274754,0.0,0.012236430913274754,ou_mean_reversion
2022-10-25,0.0,0.015968511485321857,0.0,0.0,ma_crossover
2022-10-26,0.0,-0.00753396594201583,0.0,0.0,momentum_accel
2022-10-27,0.0,-0.0053399745386075725,0.0,-0.0053399745386075725,ou_mean_reversion
2022-10-28,0.0,0.0237904668923401,0.0,0.0,ma_crossover
2022-10-31,0.0,-0.0072231256765571406,0.0,0.0,momentum_accel
2022-11-01,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-11-02,0.0,0.0,0.0,0.0,ma_crossover
2022-11-03,0.0,0.0,0.0,0.0,momentum_accel
2022-11-04,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-11-07,0.0,0.009565552384890541,0.0,0.0,ma_crossover
2022-11-08,0.0,0.005395425140703569,0.0,0.0,momentum_accel
2022-11-09,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-11-10,0.0,0.0,0.0,0.0,ma_crossover
2022-11-11,0.0,0.0,0.0,0.0,momentum_accel
2022-11-14,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-11-15,0.0,0.0,0.0,0.0,ma_crossover
2022-11-16,0.0,0.0,0.0,0.0,momentum_accel
2022-11-17,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-11-18,0.0,0.0,0.0,0.0,ma_crossover
2022-11-21,0.0,0.0,0.0,0.0,momentum_accel
2022-11-22,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-11-23,0.0,0.0,0.0,0.0,ma_crossover
2022-11-25,0.0,0.0,0.0,0.0,momentum_accel
2022-11-28,-0.015957006601870383,0.0,0.0,0.0,ou_mean_reversion
2022-11-29,-0.0017175430007965176,0.0,0.0,-0.0017175430007965176,ma_crossover
2022-11-30,0.031500583182893394,0.0,0.0,0.0,momentum_accel
2022-12-01,-0.0007356813595686962,0.0,0.0,0.0,ou_mean_reversion
2022-12-02,-0.0011538126705348262,0.0,0.0,-0.0011538126705348262,ma_crossover
2022-12-05,-0.017989325759665165,0.0,0.0,0.0,momentum_accel
2022-12-06,-0.01441458281599084,0.0,0.0,0.0,ou_mean_reversion
2022-12-07,-0.0017015095096989397,0.0,0.0,-0.0017015095096989397,ma_crossover
2022-12-08,0.00783407028045846,0.0,0.0,0.0,momentum_accel
2022-12-09,-0.007470051939685751,0.0,0.0,0.0,ou_mean_reversion
2022-12-12,0.014417167117905194,0.0,0.0,0.014417167117905194,ma_crossover
2022-12-13,0.00756968012513215,0.0,0.0,0.0,momentum_accel
2022-12-14,-0.006393454225109951,0.0,0.0,0.0,ou_mean_reversion
2022-12-15,-0.024461612552306056,0.0,0.0,-0.024461612552306056,ma_crossover
2022-12-16,-0.011806243817966244,0.0,0.0,0.0,momentum_accel
2022-12-19,-0.008479586949721729,0.0,0.0,0.0,ou_mean_reversion
2022-12-20,0.001368487217299208,0.0,0.0,0.0,momentum_accel
2022-12-21,0.014952280196364631,0.0,0.0,0.014952280196364631,ma_crossover
2022-12-22,-0.014266023188415855,0.0,0.0,0.0,ou_mean_reversion
2022-12-23,0.0057521546083583175,0.0,0.0,0.0057521546083583175,ma_crossover
2022-12-27,0.0,0.0,0.0,0.0,momentum_accel
2022-12-28,0.0,0.0,0.0,0.0,ou_mean_reversion
2022-12-29,0.0,0.0,0.0,0.0,ma_crossover
2022-12-30,0.0,-0.0026340724148038452,0.0,0.0,momentum_accel
2023-01-03,0.0,-0.004209757512463552,0.0,-0.004209757512463552,ou_mean_reversion
2023-01-04,0.0,0.007720324315645399,0.0,0.0,ma_crossover
2023-01-05,0.0,-0.011413506614326274,0.0,0.0,momentum_accel
2023-01-06,0.0,0.02293223100639663,0.02293223100639663,0.02293223100639663,ou_mean_reversion
2023-01-09,0.0,0.0,0.0,0.0,ma_crossover
2023-01-10,0.0,0.0,0.0,0.0,momentum_accel
2023-01-11,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-01-12,0.0,0.0,0.0,0.0,ma_crossover
2023-01-13,0.0,0.0,0.0,0.0,momentum_accel
2023-01-17,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-01-18,0.0,0.0,0.0,0.0,ma_crossover
2023-01-19,0.0,0.0,0.0,0.0,momentum_accel
2023-01-20,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-01-23,0.0,0.0,0.0,0.0,ma_crossover
2023-01-24,0.0,0.0,0.0,0.0,momentum_accel
2023-01-25,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-01-26,0.0,0.0,0.0,0.0,ma_crossover
2023-01-27,0.0,0.0,0.0,0.0,momentum_accel
2023-01-30,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-01-31,0.0,0.0,0.0,0.0,ma_crossover
2023-02-01,0.0,0.0,0.0,0.0,momentum_accel
2023-02-02,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-02-03,0.0,0.0,0.0,0.0,ma_crossover
2023-02-06,0.0,0.0,0.0,0.0,momentum_accel
2023-02-07,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-02-08,0.0,0.0,0.0,0.0,ma_crossover
2023-02-09,0.0,0.0,0.0,0.0,momentum_accel
2023-02-10,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-02-13,0.0,0.0,0.0,0.0,ma_crossover
2023-02-14,0.0,0.0,0.0,0.0,momentum_accel
2023-02-15,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-02-16,0.0,0.0,0.0,0.0,ma_crossover
2023-02-17,0.0,0.0,0.0,0.0,momentum_accel
2023-02-21,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-02-22,0.0,0.0,0.0,0.0,ma_crossover
2023-02-23,0.0,0.0,0.0,0.0,momentum_accel
2023-02-24,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-02-27,0.0,0.0,0.0,0.0,ma_crossover
2023-02-28,0.0,0.0,0.0,0.0,momentum_accel
2023-03-01,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-03-02,0.0,0.0,0.0,0.0,ma_crossover
2023-03-03,0.0,0.0,0.0,0.0,momentum_accel
2023-03-06,0.0,0.0,0.0,0.0,ou_mean_reversion
2023-03-07,0.0,0.0,0.0,0.0,ma_crossover
2023-03-08,0.0,0.0,0.0,0.0,momentum_accel
